AGENT_NAME,EPISODE,STEP,DATE,TIME,LEVEL,HEIGHT,MAX_HEIGHT,MAX_HEIGHT_LAST_STEP,X,Y
UNNAMED,1,0,2024-12-13,05:19:16,0,55,55,55,231,305
UNNAMED,1,100,2024-12-13,05:19:17,0,344,481.10763257945257,356.10763257945257,232,16
UNNAMED,1,200,2024-12-13,05:19:20,0,54,605.1076325794526,220.79265161818648,216,306
UNNAMED,1,300,2024-12-13,05:19:21,0,54,605.1076325794526,60.62795315416753,182,306
UNNAMED,1,400,2024-12-13,05:19:23,0,54,605.1076325794526,54,153,306
UNNAMED,1,500,2024-12-13,05:19:25,0,54,605.1076325794526,148.82077790243636,319,306
UNNAMED,1,600,2024-12-13,05:19:27,0,54,605.1076325794526,60.627953154167585,137,306
UNNAMED,1,700,2024-12-13,05:19:28,0,54,605.1076325794526,54,307,306
UNNAMED,1,800,2024-12-13,05:19:29,0,54,605.1076325794526,98.92806408111511,268,306
UNNAMED,1,900,2024-12-13,05:19:31,0,54,605.1076325794526,211.10763257945254,152,306
UNNAMED,1,1000,2024-12-13,05:19:32,0,54,605.1076325794526,60.627953154167585,264,306
UNNAMED,2,0,2024-12-13,05:19:32,0,55,55,55,231,305
UNNAMED,2,100,2024-12-13,05:19:33,0,199,486.7097032612991,255.32145907200416,377,161
UNNAMED,2,200,2024-12-13,05:19:35,0,54,486.7097032612991,98.92806408111511,318,306
UNNAMED,2,300,2024-12-13,05:19:36,0,54,486.7097032612991,60.627953154167585,309,306
UNNAMED,2,400,2024-12-13,05:19:37,0,200,486.7097032612991,211.10763257945254,72,160
UNNAMED,2,500,2024-12-13,05:19:39,0,54,486.7097032612991,211.10763257945254,155,306
UNNAMED,2,600,2024-12-13,05:19:43,0,199,486.7097032612991,256.65893210161096,380,161
UNNAMED,2,700,2024-12-13,05:19:44,0,199,486.7097032612991,366.94849688647776,361,161
UNNAMED,2,800,2024-12-13,05:19:45,0,54,486.7097032612991,54,229,306
UNNAMED,2,900,2024-12-13,05:19:46,0,54,486.7097032612991,216.7097032612991,238,306
UNNAMED,2,1000,2024-12-13,05:19:48,0,54,486.7097032612991,54,151,306
UNNAMED,3,0,2024-12-13,05:19:48,0,55,55,55,231,305
UNNAMED,3,100,2024-12-13,05:19:49,0,54,244.92806408111505,60.62795315416753,262,306
UNNAMED,3,200,2024-12-13,05:19:50,0,54,379.7600356006195,111.72202141950822,202,306
UNNAMED,3,300,2024-12-13,05:19:52,0,54,379.7600356006195,215.94258084906187,237,306
UNNAMED,3,400,2024-12-13,05:19:53,0,54,379.7600356006195,148.82077790243636,332,306
UNNAMED,3,500,2024-12-13,05:19:54,0,54,556.7957691658603,60.627953154167585,155,306
UNNAMED,3,600,2024-12-13,05:19:56,0,344,556.7957691658603,344,257,16
UNNAMED,3,700,2024-12-13,05:19:57,0,199,556.7957691658603,211.10763257945268,355,161
UNNAMED,3,800,2024-12-13,05:19:58,0,54,556.7957691658603,65.94965111276935,304,306
UNNAMED,3,900,2024-12-13,05:19:59,0,54,556.7957691658603,163.09641664086084,244,306
UNNAMED,3,1000,2024-12-13,05:20:00,0,54,556.7957691658603,98.92806408111511,328,306
UNNAMED,4,0,2024-12-13,05:20:00,0,55,55,55,231,305
UNNAMED,4,100,2024-12-13,05:20:02,0,54,481.10763257945257,66.46702583848759,101,306
UNNAMED,4,200,2024-12-13,05:20:03,0,54,481.10763257945257,221.7750711180116,245,306
UNNAMED,4,300,2024-12-13,05:20:04,0,200,481.10763257945257,363.424095904306,102,160
UNNAMED,4,400,2024-12-13,05:20:05,0,54,487.4240959043059,206.62795315416759,218,306
UNNAMED,4,500,2024-12-13,05:20:07,0,54,487.4240959043059,69,95,306
UNNAMED,4,600,2024-12-13,05:20:08,0,54,487.4240959043059,211.10763257945254,150,306
UNNAMED,4,700,2024-12-13,05:20:09,0,54,487.4240959043059,98.92806408111511,305,306
UNNAMED,4,800,2024-12-13,05:20:10,0,54,487.4240959043059,60.62795315416753,276,306
UNNAMED,4,900,2024-12-13,05:20:11,0,54,487.4240959043059,162.39711853602972,243,306
UNNAMED,4,1000,2024-12-13,05:20:12,0,54,487.4240959043059,54,115,306
UNNAMED,5,0,2024-12-13,05:20:13,0,55,55,55,231,305
UNNAMED,5,100,2024-12-13,05:20:14,0,54,488,69,86,306
UNNAMED,5,200,2024-12-13,05:20:15,0,54,488,109.7490852888514,256,306
UNNAMED,5,300,2024-12-13,05:20:16,0,54,488,54,332,306
UNNAMED,5,400,2024-12-13,05:20:17,0,200,488,367.1982203351695,97,160
UNNAMED,5,500,2024-12-13,05:20:19,0,200,488,200,110,160
UNNAMED,5,600,2024-12-13,05:20:20,0,54,488,211.10763257945254,155,306
UNNAMED,5,700,2024-12-13,05:20:21,0,54,488,54,134,306
UNNAMED,5,800,2024-12-13,05:20:22,0,54,488,60.62795315416753,258,306
UNNAMED,5,900,2024-12-13,05:20:23,0,54,488,220.79265161818643,244,306
UNNAMED,5,1000,2024-12-13,05:20:25,0,54,488,54,314,306
UNNAMED,6,0,2024-12-13,05:20:25,0,55,55,55,231,305
UNNAMED,6,100,2024-12-13,05:20:26,0,54,379.7600356006195,98.92806408111511,310,306
UNNAMED,6,200,2024-12-13,05:20:27,0,54,379.7600356006195,69,136,306
UNNAMED,6,300,2024-12-13,05:20:28,0,54,379.7600356006195,161.872707168508,243,306
UNNAMED,6,400,2024-12-13,05:20:30,0,199,379.7600356006195,304.8389026706186,354,161
UNNAMED,6,500,2024-12-13,05:20:31,0,54,379.7600356006195,161.872707168508,243,306
UNNAMED,6,600,2024-12-13,05:20:32,0,199,379.7600356006195,307.7957691658603,384,161
UNNAMED,6,700,2024-12-13,05:20:33,0,199,486.7097032612991,366.94849688647776,361,161
UNNAMED,6,800,2024-12-13,05:20:35,0,344,486.7097032612991,344,168,16
UNNAMED,6,900,2024-12-13,05:20:36,0,54,607.3509837411514,60.62795315416753,90,306
UNNAMED,6,1000,2024-12-13,05:20:37,0,54,607.3509837411514,60.627953154167585,132,306
UNNAMED,7,0,2024-12-13,05:20:37,0,55,55,55,231,305
UNNAMED,7,100,2024-12-13,05:20:38,0,54,379.7600356006195,159.83890267061838,226,306
UNNAMED,7,200,2024-12-13,05:20:40,0,54,379.7600356006195,98.92806408111488,159,306
UNNAMED,7,300,2024-12-13,05:20:41,0,199,485.94258084906187,363.0837741778642,388,161
UNNAMED,7,400,2024-12-13,05:20:42,0,54,485.94258084906187,54,214,306
UNNAMED,7,500,2024-12-13,05:20:43,0,54,485.94258084906187,54,112,306
UNNAMED,7,600,2024-12-13,05:20:44,0,54,485.94258084906187,162.39711853602972,243,306
UNNAMED,7,700,2024-12-13,05:20:46,0,54,485.94258084906187,110.32145907200402,203,306
UNNAMED,7,800,2024-12-13,05:20:47,0,199,485.94258084906187,211.46702583848767,424,161
UNNAMED,7,900,2024-12-13,05:20:48,0,54,485.94258084906187,69,108,306
UNNAMED,7,1000,2024-12-13,05:20:49,0,54,485.94258084906187,148.82077790243636,322,306
UNNAMED,8,0,2024-12-13,05:20:49,0,55,55,55,231,305
UNNAMED,8,100,2024-12-13,05:20:50,0,199,366.35401948173984,199,378,161
UNNAMED,8,200,2024-12-13,05:20:52,0,344,485.94258084906187,357.1076325794527,177,16
UNNAMED,8,300,2024-12-13,05:20:53,0,54,485.94258084906187,215.12439791640702,225,306
UNNAMED,8,400,2024-12-13,05:20:54,0,54,485.94258084906187,244.92806408111505,326,306
UNNAMED,8,500,2024-12-13,05:20:56,0,54,641.820777902436,211.10763257945268,308,306
UNNAMED,8,600,2024-12-13,05:20:57,0,54,641.820777902436,60.62795315416753,156,306
UNNAMED,8,700,2024-12-13,05:20:58,0,54,641.820777902436,69,109,306
UNNAMED,8,800,2024-12-13,05:20:59,0,200,641.820777902436,206.62795315416759,13,160
UNNAMED,8,900,2024-12-13,05:21:00,0,54,641.820777902436,148.82077790243636,315,306
UNNAMED,8,1000,2024-12-13,05:21:01,0,199,641.820777902436,211.10763257945268,371,161
UNNAMED,9,0,2024-12-13,05:21:01,0,55,55,55,231,305
UNNAMED,9,100,2024-12-13,05:21:03,0,54,485.94258084906187,148.82077790243636,312,306
UNNAMED,9,200,2024-12-13,05:21:04,0,54,485.94258084906187,60.62795315416753,200,306
UNNAMED,9,300,2024-12-13,05:21:05,0,199,485.94258084906187,243.92806408111505,430,161
UNNAMED,9,400,2024-12-13,05:21:07,0,200,485.94258084906187,353.10987954787566,113,160
UNNAMED,9,500,2024-12-13,05:21:08,0,54,485.94258084906187,98.92806408111511,289,306
UNNAMED,9,600,2024-12-13,05:21:09,0,200,485.94258084906187,258.4059776411264,80,160
UNNAMED,9,700,2024-12-13,05:21:10,0,200,485.94258084906187,211.10763257945254,80,160
UNNAMED,9,800,2024-12-13,05:21:11,0,54,485.94258084906187,69,105,306
UNNAMED,9,900,2024-12-13,05:21:13,0,200,704.1076325794526,211.10763257945254,76,160
UNNAMED,9,1000,2024-12-13,05:21:14,0,54,704.1076325794526,60.627953154167585,261,306
UNNAMED,10,0,2024-12-13,05:21:14,0,55,55,55,231,305
UNNAMED,10,100,2024-12-13,05:21:15,0,54,379.7600356006195,148.82077790243636,328,306
UNNAMED,10,200,2024-12-13,05:21:17,0,54,379.7600356006195,60.627953154167585,329,306
UNNAMED,10,300,2024-12-13,05:21:18,0,200,488,418.820777902436,32,160
UNNAMED,10,400,2024-12-13,05:21:19,0,54,488,54,251,306
UNNAMED,10,500,2024-12-13,05:21:20,0,54,488,67.33065200392127,102,306
UNNAMED,10,600,2024-12-13,05:21:21,0,54,488,60.62795315416753,78,306
UNNAMED,10,700,2024-12-13,05:21:23,0,199,488,199,384,161
UNNAMED,10,800,2024-12-13,05:21:24,0,54,488,60.62795315416753,118,306
UNNAMED,10,900,2024-12-13,05:21:25,0,54,488,244.92806408111505,316,306
UNNAMED,10,1000,2024-12-13,05:21:26,0,54,488,112.62474818257377,259,306
UNNAMED,11,0,2024-12-13,05:21:26,0,55,55,55,231,305
UNNAMED,11,100,2024-12-13,05:21:28,0,54,481.10763257945257,293.820777902436,321,306
UNNAMED,11,200,2024-12-13,05:21:29,0,200,481.10763257945257,418.820777902436,38,160
UNNAMED,11,300,2024-12-13,05:21:30,0,200,481.10763257945257,244.92806408111494,27,160
UNNAMED,11,400,2024-12-13,05:21:31,0,54,605.1076325794526,148.82077790243636,301,306
UNNAMED,11,500,2024-12-13,05:21:33,0,54,605.1076325794526,54,132,306
UNNAMED,11,600,2024-12-13,05:21:34,0,54,605.1076325794526,148.8207779024361,170,306
UNNAMED,11,700,2024-12-13,05:21:35,0,199,605.1076325794526,199,439,161
UNNAMED,11,800,2024-12-13,05:21:36,0,199,605.1076325794526,211.10763257945268,390,161
UNNAMED,11,900,2024-12-13,05:21:37,0,344,605.1076325794526,356.10763257945257,231,16
UNNAMED,11,1000,2024-12-13,05:21:39,0,54,605.1076325794526,60.627953154167585,196,306
UNNAMED,12,0,2024-12-13,05:21:39,0,55,55,55,231,305
UNNAMED,12,100,2024-12-13,05:21:40,0,54,481.10763257945257,98.92806408111511,280,306
UNNAMED,12,200,2024-12-13,05:21:41,0,54,481.10763257945257,162.55384477336,217,306
UNNAMED,12,300,2024-12-13,05:21:42,0,54,488,69,102,306
UNNAMED,12,400,2024-12-13,05:21:44,0,54,488,69,117,306
UNNAMED,12,500,2024-12-13,05:21:45,0,54,488,148.8207779024361,157,306
UNNAMED,12,600,2024-12-13,05:21:46,0,200,505.0356889927115,206.62795315416759,77,160
UNNAMED,12,700,2024-12-13,05:21:47,0,54,505.0356889927115,243.92806408111494,144,306
UNNAMED,12,800,2024-12-13,05:21:49,0,54,505.0356889927115,54,280,306
UNNAMED,12,900,2024-12-13,05:21:50,0,200,505.0356889927115,350.6279531541676,72,160
UNNAMED,12,1000,2024-12-13,05:21:51,0,54,505.0356889927115,98.92806408111488,142,306
UNNAMED,13,0,2024-12-13,05:21:51,0,55,55,55,231,305
UNNAMED,13,100,2024-12-13,05:21:52,0,54,481.10763257945257,211.10763257945254,167,306
UNNAMED,13,200,2024-12-13,05:21:53,0,54,481.10763257945257,69,105,306
UNNAMED,13,300,2024-12-13,05:21:55,0,54,481.10763257945257,148.82077790243636,289,306
UNNAMED,13,400,2024-12-13,05:21:56,0,200,649.246572871432,244.92806408111494,35,160
UNNAMED,13,500,2024-12-13,05:21:57,0,200,649.246572871432,366.3540194817399,98,160
UNNAMED,13,600,2024-12-13,05:21:58,0,54,649.246572871432,211.10763257945254,168,306
UNNAMED,13,700,2024-12-13,05:22:00,0,200,649.246572871432,200,89,160
UNNAMED,13,800,2024-12-13,05:22:01,0,54,649.246572871432,54,244,306
UNNAMED,13,900,2024-12-13,05:22:02,0,54,649.246572871432,98.92806408111511,261,306
UNNAMED,13,1000,2024-12-13,05:22:03,0,200,649.246572871432,305.8389026706183,106,160
UNNAMED,14,0,2024-12-13,05:22:03,0,55,55,55,231,305
UNNAMED,14,100,2024-12-13,05:22:05,0,54,367.1982203351694,60.627953154167585,180,306
UNNAMED,14,200,2024-12-13,05:22:06,0,54,367.1982203351694,211.10763257945268,310,306
UNNAMED,14,300,2024-12-13,05:22:07,0,54,487.4240959043059,60.627953154167585,300,306
UNNAMED,14,400,2024-12-13,05:22:08,0,54,488,60.62795315416753,75,306
UNNAMED,14,500,2024-12-13,05:22:10,0,199,488,243.92806408111505,440,161
UNNAMED,14,600,2024-12-13,05:22:11,0,54,488,69,107,306
UNNAMED,14,700,2024-12-13,05:22:12,0,54,488,54,242,306
UNNAMED,14,800,2024-12-13,05:22:13,0,54,488,98.92806408111488,182,306
UNNAMED,14,900,2024-12-13,05:22:15,0,54,488,148.82077790243636,306,306
UNNAMED,14,1000,2024-12-13,05:22:16,0,54,488,112.09708320237951,259,306
UNNAMED,15,0,2024-12-13,05:22:16,0,55,55,55,231,305
UNNAMED,15,100,2024-12-13,05:22:17,0,199,615.2595613796769,379.7600356006195,449,161
UNNAMED,15,200,2024-12-13,05:22:18,0,54,615.2595613796769,54,302,306
UNNAMED,15,300,2024-12-13,05:22:20,0,54,615.2595613796769,98.92806408111488,182,306
UNNAMED,15,400,2024-12-13,05:22:21,0,54,615.2595613796769,69,87,306
UNNAMED,15,500,2024-12-13,05:22:22,0,200,615.2595613796769,206.62795315416759,43,160
UNNAMED,15,600,2024-12-13,05:22:23,0,54,615.2595613796769,54,219,306
UNNAMED,15,700,2024-12-13,05:22:24,0,54,615.2595613796769,211.10763257945254,152,306
UNNAMED,15,800,2024-12-13,05:22:26,0,200,615.2595613796769,244.92806408111494,36,160
UNNAMED,15,900,2024-12-13,05:22:27,0,200,615.2595613796769,211.10763257945254,81,160
UNNAMED,15,1000,2024-12-13,05:22:28,0,54,615.2595613796769,112.87690147066368,198,306
UNNAMED,16,0,2024-12-13,05:22:28,0,55,55,55,231,305
UNNAMED,16,100,2024-12-13,05:22:29,0,54,486.7097032612991,211.10763257945254,163,306
UNNAMED,16,200,2024-12-13,05:22:31,0,54,486.7097032612991,60.62795315416753,218,306
UNNAMED,16,300,2024-12-13,05:22:32,0,200,486.7097032612991,211.10763257945254,71,160
UNNAMED,16,400,2024-12-13,05:22:33,0,54,486.7097032612991,211.10763257945254,159,306
UNNAMED,16,500,2024-12-13,05:22:34,0,200,486.7097032612991,308.39711853602955,97,160
UNNAMED,16,600,2024-12-13,05:22:35,0,54,486.7097032612991,244.92806408111505,294,306
UNNAMED,16,700,2024-12-13,05:22:37,0,344,486.7097032612991,485.1243979164069,179,16
UNNAMED,16,800,2024-12-13,05:22:38,0,200,486.7097032612991,308.39711853602955,97,160
UNNAMED,16,900,2024-12-13,05:22:39,0,54,486.7097032612991,60.627953154167585,175,306
UNNAMED,16,1000,2024-12-13,05:22:40,0,54,486.7097032612991,54,264,306
UNNAMED,17,0,2024-12-13,05:22:40,0,55,55,55,231,305
UNNAMED,17,100,2024-12-13,05:22:42,0,200,481.10763257945257,481.10763257945257,38,160
UNNAMED,17,200,2024-12-13,05:22:43,0,54,602.2648642379703,160.6736129769052,237,306
UNNAMED,17,300,2024-12-13,05:22:44,0,54,602.2648642379703,153.55600370641207,230,306
UNNAMED,17,400,2024-12-13,05:22:45,0,54,602.2648642379703,69,107,306
UNNAMED,17,500,2024-12-13,05:22:47,0,199,602.2648642379703,205.62795315416759,418,161
UNNAMED,17,600,2024-12-13,05:22:48,0,54,602.2648642379703,98.92806408111488,122,306
UNNAMED,17,700,2024-12-13,05:22:49,0,199,602.2648642379703,205.62795315416759,424,161
UNNAMED,17,800,2024-12-13,05:22:50,0,200,602.2648642379703,364.7390129357418,73,160
UNNAMED,17,900,2024-12-13,05:22:52,0,54,602.2648642379703,148.82077790243636,324,306
UNNAMED,17,1000,2024-12-13,05:22:53,0,54,602.2648642379703,98.92806408111488,134,306
UNNAMED,18,0,2024-12-13,05:22:53,0,55,55,55,231,305
UNNAMED,18,100,2024-12-13,05:22:54,0,54,481.10763257945257,69,108,306
UNNAMED,18,200,2024-12-13,05:22:55,0,54,481.10763257945257,69,76,306
UNNAMED,18,300,2024-12-13,05:22:56,0,54,481.10763257945257,221.7750711180116,245,306
UNNAMED,18,400,2024-12-13,05:22:58,0,54,481.10763257945257,54,262,306
UNNAMED,18,500,2024-12-13,05:22:59,0,54,481.10763257945257,60.62795315416753,83,306
UNNAMED,18,600,2024-12-13,05:23:00,0,54,481.10763257945257,54,228,306
UNNAMED,18,700,2024-12-13,05:23:01,0,54,481.10763257945257,54,214,306
UNNAMED,18,800,2024-12-13,05:23:03,0,54,552.5524620680277,69,108,306
UNNAMED,18,900,2024-12-13,05:23:04,0,199,552.5524620680277,255.32145907200416,377,161
UNNAMED,18,1000,2024-12-13,05:23:05,0,54,552.5524620680277,54,280,306
UNNAMED,19,0,2024-12-13,05:23:05,0,55,55,55,231,305
UNNAMED,19,100,2024-12-13,05:23:06,0,54,488,54,136,306
UNNAMED,19,200,2024-12-13,05:23:07,0,54,488,60.627953154167585,253,306
UNNAMED,19,300,2024-12-13,05:23:09,0,54,488,148.82077790243636,315,306
UNNAMED,19,400,2024-12-13,05:23:10,0,54,488,54,125,306
UNNAMED,19,500,2024-12-13,05:23:11,0,54,488,67.34220328485657,304,306
UNNAMED,19,600,2024-12-13,05:23:12,0,199,488,293.820777902436,342,161
UNNAMED,19,700,2024-12-13,05:23:14,0,54,488,60.62795315416753,218,306
UNNAMED,19,800,2024-12-13,05:23:15,0,199,488,199,363,161
UNNAMED,19,900,2024-12-13,05:23:16,0,54,488,244.92806408111505,251,306
UNNAMED,19,1000,2024-12-13,05:23:17,0,344,488,357.1076325794527,231,16
UNNAMED,20,0,2024-12-13,05:23:17,0,55,55,55,231,305
UNNAMED,20,100,2024-12-13,05:23:19,0,54,363.7390129357418,69,112,306
UNNAMED,20,200,2024-12-13,05:23:20,0,54,481.10763257945257,98.92806408111488,150,306
UNNAMED,20,300,2024-12-13,05:23:21,0,54,481.10763257945257,98.92806408111488,156,306
UNNAMED,20,400,2024-12-13,05:23:22,0,54,481.10763257945257,98.92806408111511,260,306
UNNAMED,20,500,2024-12-13,05:23:24,0,54,696.4472779205371,54,332,306
UNNAMED,20,600,2024-12-13,05:23:25,0,54,696.4472779205371,67.33065200392122,303,306
UNNAMED,20,700,2024-12-13,05:23:26,0,199,696.4472779205371,211.10763257945268,396,161
UNNAMED,20,800,2024-12-13,05:23:27,0,54,696.4472779205371,69,78,306
UNNAMED,20,900,2024-12-13,05:23:28,0,199,696.4472779205371,211.10763257945268,370,161
UNNAMED,20,1000,2024-12-13,05:23:30,0,200,696.4472779205371,206.62795315416759,81,160
UNNAMED,21,0,2024-12-13,05:23:30,0,55,55,55,231,305
UNNAMED,21,100,2024-12-13,05:23:31,0,200,364.7390129357418,309.09641664086075,96,160
UNNAMED,21,200,2024-12-13,05:23:32,0,199,488,199,399,161
UNNAMED,21,300,2024-12-13,05:23:34,0,199,488,199,406,161
UNNAMED,21,400,2024-12-13,05:23:35,0,54,488,60.62795315416753,160,306
UNNAMED,21,500,2024-12-13,05:23:36,0,54,488,161.39164118026954,220,306
UNNAMED,21,600,2024-12-13,05:23:37,0,54,488,244.92806408111505,297,306
UNNAMED,21,700,2024-12-13,05:23:39,0,199,488,211.10763257945268,396,161
UNNAMED,21,800,2024-12-13,05:23:40,0,54,488,69,99,306
UNNAMED,21,900,2024-12-13,05:23:41,0,54,488,98.92806408111511,304,306
UNNAMED,21,1000,2024-12-13,05:23:42,0,54,488,60.627953154167585,296,306
UNNAMED,22,0,2024-12-13,05:23:42,0,55,55,55,231,305
UNNAMED,22,100,2024-12-13,05:23:44,0,54,481.1076325794526,148.82077790243636,303,306
UNNAMED,22,200,2024-12-13,05:23:45,0,199,481.1076325794526,257.9033796579157,381,161
UNNAMED,22,300,2024-12-13,05:23:46,0,200,481.1076325794526,294.8207779024361,50,160
UNNAMED,22,400,2024-12-13,05:23:47,0,200,481.1076325794526,481.10763257945257,54,160
UNNAMED,22,500,2024-12-13,05:23:49,0,54,481.1076325794526,54,122,306
UNNAMED,22,600,2024-12-13,05:23:50,0,54,487.4240959043059,161.96654969697968,240,306
UNNAMED,22,700,2024-12-13,05:23:51,0,54,487.4240959043059,112.62474818257377,259,306
UNNAMED,22,800,2024-12-13,05:23:52,0,344,487.4240959043059,430.9755727191861,184,16
UNNAMED,22,900,2024-12-13,05:23:54,0,199,487.4240959043059,307.74724174199207,363,161
UNNAMED,22,1000,2024-12-13,05:23:55,0,54,487.4240959043059,98.92806408111511,318,306
UNNAMED,23,0,2024-12-13,05:23:55,0,55,55,55,231,305
UNNAMED,23,100,2024-12-13,05:23:56,0,54,309.10362083818455,54,162,306
UNNAMED,23,200,2024-12-13,05:23:57,0,54,379.7600356006195,98.92806408111511,324,306
UNNAMED,23,300,2024-12-13,05:23:59,0,54,482.42790665280927,111.72202141950822,202,306
UNNAMED,23,400,2024-12-13,05:24:00,0,200,486.7097032612991,481.10763257945257,60,160
UNNAMED,23,500,2024-12-13,05:24:01,0,54,486.7097032612991,60.627953154167585,173,306
UNNAMED,23,600,2024-12-13,05:24:02,0,199,486.7097032612991,367.15740323142455,364,161
UNNAMED,23,700,2024-12-13,05:24:04,0,200,486.7097032612991,307.96654969697954,100,160
UNNAMED,23,800,2024-12-13,05:24:05,0,54,486.7097032612991,54,153,306
UNNAMED,23,900,2024-12-13,05:24:06,0,54,486.7097032612991,69,114,306
UNNAMED,23,1000,2024-12-13,05:24:07,0,54,486.7097032612991,98.92806408111488,150,306
UNNAMED,24,0,2024-12-13,05:24:07,0,55,55,55,231,305
UNNAMED,24,100,2024-12-13,05:24:08,0,54,418.820777902436,98.92806408111488,142,306
UNNAMED,24,200,2024-12-13,05:24:10,0,199,418.820777902436,365.79265161818654,383,161
UNNAMED,24,300,2024-12-13,05:24:11,0,54,418.820777902436,148.82077790243636,322,306
UNNAMED,24,400,2024-12-13,05:24:12,0,200,418.820777902436,366.35401948173984,75,160
UNNAMED,24,500,2024-12-13,05:24:13,0,54,418.820777902436,209.3747551777975,230,306
UNNAMED,24,600,2024-12-13,05:24:15,0,54,554.9755727191862,243.92806408111494,181,306
UNNAMED,24,700,2024-12-13,05:24:16,0,54,554.9755727191862,54,121,306
UNNAMED,24,800,2024-12-13,05:24:17,0,54,554.9755727191862,60.627953154167585,230,306
UNNAMED,24,900,2024-12-13,05:24:18,0,200,554.9755727191862,200,23,160
UNNAMED,24,1000,2024-12-13,05:24:20,0,199,554.9755727191862,211.10763257945268,383,161
UNNAMED,25,0,2024-12-13,05:24:20,0,55,55,55,231,305
UNNAMED,25,100,2024-12-13,05:24:21,0,199,485.1243979164069,386,348,161
UNNAMED,25,200,2024-12-13,05:24:22,0,199,485.1243979164069,205.62795315416759,397,161
UNNAMED,25,300,2024-12-13,05:24:23,0,54,488,54,307,306
UNNAMED,25,400,2024-12-13,05:24:25,0,54,488,69,123,306
UNNAMED,25,500,2024-12-13,05:24:26,0,54,488,60.62795315416753,255,306
UNNAMED,25,600,2024-12-13,05:24:27,0,54,488,60.627953154167585,144,306
UNNAMED,25,700,2024-12-13,05:24:28,0,54,488,160.67361297690505,223,306
UNNAMED,25,800,2024-12-13,05:24:30,0,54,488,54,225,306
UNNAMED,25,900,2024-12-13,05:24:31,0,54,488,244.92806408111505,291,306
UNNAMED,25,1000,2024-12-13,05:24:32,0,54,492.92806408111505,54,112,306
UNNAMED,26,0,2024-12-13,05:24:32,0,55,55,55,231,305
UNNAMED,26,100,2024-12-13,05:24:33,0,54,481.10763257945257,69,100,306
UNNAMED,26,200,2024-12-13,05:24:35,0,200,481.10763257945257,309.1410386445404,97,160
UNNAMED,26,300,2024-12-13,05:24:36,0,54,481.10763257945257,54,234,306
UNNAMED,26,400,2024-12-13,05:24:37,0,54,481.10763257945257,157.8390175312074,223,306
UNNAMED,26,500,2024-12-13,05:24:38,0,54,481.10763257945257,69,77,306
UNNAMED,26,600,2024-12-13,05:24:39,0,54,481.10763257945257,160.6736129769052,237,306
UNNAMED,26,700,2024-12-13,05:24:41,0,54,481.10763257945257,69,90,306
UNNAMED,26,800,2024-12-13,05:24:42,0,54,481.10763257945257,69,99,306
UNNAMED,26,900,2024-12-13,05:24:43,0,54,481.10763257945257,69,116,306
UNNAMED,26,1000,2024-12-13,05:24:44,0,54,481.10763257945257,211.10763257945254,148,306
UNNAMED,27,0,2024-12-13,05:24:44,0,55,55,55,231,305
UNNAMED,27,100,2024-12-13,05:24:46,0,200,481.10763257945257,367.7750711180116,95,160
UNNAMED,27,200,2024-12-13,05:24:47,0,199,481.10763257945257,199,399,161
UNNAMED,27,300,2024-12-13,05:24:48,0,200,481.10763257945257,206.62795315416759,96,160
UNNAMED,27,400,2024-12-13,05:24:49,0,54,481.10763257945257,159.83890267061838,226,306
UNNAMED,27,500,2024-12-13,05:24:50,0,54,481.10763257945257,69,101,306
UNNAMED,27,600,2024-12-13,05:24:52,0,54,481.10763257945257,60.62795315416753,281,306
UNNAMED,27,700,2024-12-13,05:24:53,0,54,481.10763257945257,54,229,306
UNNAMED,27,800,2024-12-13,05:24:54,0,344,481.10763257945257,429.83890267061855,178,16
UNNAMED,27,900,2024-12-13,05:24:55,0,200,481.10763257945257,244.92806408111494,36,160
UNNAMED,27,1000,2024-12-13,05:24:57,0,54,481.10763257945257,54,332,306
UNNAMED,28,0,2024-12-13,05:24:57,0,55,55,55,231,305
UNNAMED,28,100,2024-12-13,05:24:58,0,54,481.10763257945257,211.10763257945254,152,306
UNNAMED,28,200,2024-12-13,05:24:59,0,54,481.10763257945257,54,73,306
UNNAMED,28,300,2024-12-13,05:25:00,0,54,481.10763257945257,54,332,306
UNNAMED,28,400,2024-12-13,05:25:02,0,54,481.10763257945257,69,80,306
UNNAMED,28,500,2024-12-13,05:25:03,0,54,481.10763257945257,60.627953154167585,169,306
UNNAMED,28,600,2024-12-13,05:25:04,0,344,481.10763257945257,344,220,16
UNNAMED,28,700,2024-12-13,05:25:05,0,54,481.10763257945257,111.32981980429051,202,306
UNNAMED,28,800,2024-12-13,05:25:06,0,54,488,159.83890267061855,234,306
UNNAMED,28,900,2024-12-13,05:25:08,0,54,708.9425808490619,69,75,306
UNNAMED,28,1000,2024-12-13,05:25:09,0,54,708.9425808490619,112.91222810018019,262,306
UNNAMED,29,0,2024-12-13,05:25:09,0,55,55,55,231,305
UNNAMED,29,100,2024-12-13,05:25:10,0,54,481.10763257945257,69,106,306
UNNAMED,29,200,2024-12-13,05:25:11,0,344,481.10763257945257,350.6279531541676,284,16
UNNAMED,29,300,2024-12-13,05:25:13,0,54,481.10763257945257,60.627953154167585,212,306
UNNAMED,29,400,2024-12-13,05:25:14,0,200,481.10763257945257,357.4569616714942,109,160
UNNAMED,29,500,2024-12-13,05:25:15,0,54,481.10763257945257,69,131,306
